"DateTime","Accounts"
"2017-11-10 00:00:00",95911
"2017-11-11 00:00:00",77316
"2017-11-12 00:00:00",86491
"2017-11-13 00:00:00",82228
"2017-11-14 00:00:00",82597
"2017-11-15 00:00:00",104858
"2017-11-16 00:00:00",97591
"2017-11-17 00:00:00",99815
"2017-11-18 00:00:00",74800
"2017-11-19 00:00:00",69945
"2017-11-20 00:00:00",75963
"2017-11-21 00:00:00",87434
"2017-11-22 00:00:00",85690
"2017-11-23 00:00:00",87058
"2017-11-24 00:00:00",87560
"2017-11-25 00:00:00",85505
"2017-11-26 00:00:00",88811
"2017-11-27 00:00:00",100263
"2017-11-28 00:00:00",125485
"2017-11-29 00:00:00",120331
"2017-11-30 00:00:00",109093
"2017-12-01 00:00:00",104145
"2017-12-02 00:00:00",95636
"2017-12-03 00:00:00",104006
"2017-12-04 00:00:00",125456
"2017-12-05 00:00:00",117341
"2017-12-06 00:00:00",195574
"2017-12-07 00:00:00",159822
"2017-12-08 00:00:00",139011
"2017-12-09 00:00:00",122825
"2017-12-10 00:00:00",115617
"2017-12-11 00:00:00",121922
"2017-12-12 00:00:00",149597
"2017-12-13 00:00:00",196295
"2017-12-14 00:00:00",220550
"2017-12-15 00:00:00",196247
"2017-12-16 00:00:00",178046
"2017-12-17 00:00:00",203918
"2017-12-18 00:00:00",218378
"2017-12-19 00:00:00",230651
"2017-12-20 00:00:00",237542
"2017-12-21 00:00:00",260038
"2017-12-22 00:00:00",255047
"2017-12-23 00:00:00",214674
"2017-12-24 00:00:00",202803
"2017-12-25 00:00:00",180088
"2017-12-26 00:00:00",214325
"2017-12-27 00:00:00",230716
"2017-12-28 00:00:00",223335
"2017-12-29 00:00:00",272779
"2017-12-30 00:00:00",295848
"2017-12-31 00:00:00",232253
"2018-01-01 00:00:00",219043
"2018-01-02 00:00:00",271515
"2018-01-03 00:00:00",320114
"2018-01-04 00:00:00",355429
"2018-01-05 00:00:00",343249
"2018-01-06 00:00:00",310986
"2018-01-07 00:00:00",254173
"2018-01-08 00:00:00",275298
"2018-01-09 00:00:00",287990
"2018-01-10 00:00:00",308586
"2018-01-11 00:00:00",300952
"2018-01-12 00:00:00",270430
"2018-01-13 00:00:00",251397
"2018-01-14 00:00:00",229272
"2018-01-15 00:00:00",243397
"2018-01-16 00:00:00",280060
"2018-01-17 00:00:00",273005
"2018-01-18 00:00:00",253510
"2018-01-19 00:00:00",197040
"2018-01-20 00:00:00",178997
"2018-01-21 00:00:00",174516
"2018-01-22 00:00:00",217619
"2018-01-23 00:00:00",227194
"2018-01-24 00:00:00",230022
"2018-01-25 00:00:00",141553
"2018-01-26 00:00:00",177593
"2018-01-27 00:00:00",147292
"2018-01-28 00:00:00",170506
"2018-01-29 00:00:00",158766
"2018-01-30 00:00:00",176874
"2018-01-31 00:00:00",168168
"2018-02-01 00:00:00",163254
"2018-02-02 00:00:00",179776
"2018-02-03 00:00:00",152460
"2018-02-04 00:00:00",154619
"2018-02-05 00:00:00",153373
"2018-02-06 00:00:00",151012
"2018-02-07 00:00:00",134083
"2018-02-08 00:00:00",106434
"2018-02-09 00:00:00",127670
"2018-02-10 00:00:00",145645
"2018-02-11 00:00:00",122108
"2018-02-12 00:00:00",143578
"2018-02-13 00:00:00",118543
"2018-02-14 00:00:00",115849
"2018-02-15 00:00:00",128553
"2018-02-16 00:00:00",116288
"2018-02-17 00:00:00",113758
"2018-02-18 00:00:00",104152
"2018-02-19 00:00:00",122487
"2018-02-20 00:00:00",124026
"2018-02-21 00:00:00",104430
"2018-02-22 00:00:00",94062
"2018-02-23 00:00:00",93227
"2018-02-24 00:00:00",80535
"2018-02-25 00:00:00",76126
"2018-02-26 00:00:00",99318
"2018-02-27 00:00:00",104193
"2018-02-28 00:00:00",98021
"2018-03-01 00:00:00",93844
"2018-03-02 00:00:00",101511
"2018-03-03 00:00:00",84995
"2018-03-04 00:00:00",72015
"2018-03-05 00:00:00",89005
"2018-03-06 00:00:00",95677
"2018-03-07 00:00:00",98611
"2018-03-08 00:00:00",88365
"2018-03-09 00:00:00",92541
"2018-03-10 00:00:00",85638
"2018-03-11 00:00:00",71785
"2018-03-12 00:00:00",73349
"2018-03-13 00:00:00",86987
"2018-03-14 00:00:00",94438
"2018-03-15 00:00:00",89441
"2018-03-16 00:00:00",86975
"2018-03-17 00:00:00",67764
"2018-03-18 00:00:00",86243
"2018-03-19 00:00:00",78307
"2018-03-20 00:00:00",77678
"2018-03-21 00:00:00",95942
"2018-03-22 00:00:00",95278
"2018-03-23 00:00:00",110400
"2018-03-24 00:00:00",85063
"2018-03-25 00:00:00",70801
"2018-03-26 00:00:00",79940
"2018-03-27 00:00:00",71755
"2018-03-28 00:00:00",58874
"2018-03-29 00:00:00",63107
"2018-03-30 00:00:00",74624
"2018-03-31 00:00:00",60101
"2018-04-01 00:00:00",75328
"2018-04-02 00:00:00",80397
"2018-04-03 00:00:00",90218
"2018-04-04 00:00:00",112902
"2018-04-05 00:00:00",132310
"2018-04-06 00:00:00",118795
"2018-04-07 00:00:00",88380
"2018-04-08 00:00:00",96066
"2018-04-09 00:00:00",80932
"2018-04-10 00:00:00",77613
"2018-04-11 00:00:00",79616
"2018-04-12 00:00:00",87540
"2018-04-13 00:00:00",97270
"2018-04-14 00:00:00",80273
