"DateTime","Gas Usage"
"2017-08-16 00:00:00",23252716251
"2017-08-17 00:00:00",22078488852
"2017-08-18 00:00:00",21706184631
"2017-08-19 00:00:00",19220763789
"2017-08-20 00:00:00",15896801546
"2017-08-21 00:00:00",17401005729
"2017-08-22 00:00:00",17186834718
"2017-08-23 00:00:00",17213958732
"2017-08-24 00:00:00",15605369701
"2017-08-25 00:00:00",14108202514
"2017-08-26 00:00:00",14015346534
"2017-08-27 00:00:00",15001225365
"2017-08-28 00:00:00",16485319187
"2017-08-29 00:00:00",20167518335
"2017-08-30 00:00:00",18328764907
"2017-08-31 00:00:00",19022461476
"2017-09-01 00:00:00",19038356374
"2017-09-02 00:00:00",15951133510
"2017-09-03 00:00:00",14093399641
"2017-09-04 00:00:00",18669548895
"2017-09-05 00:00:00",20587720062
"2017-09-06 00:00:00",21850533489
"2017-09-07 00:00:00",21860214702
"2017-09-08 00:00:00",21076267456
"2017-09-09 00:00:00",17994285809
"2017-09-10 00:00:00",15867451570
"2017-09-11 00:00:00",17619207471
"2017-09-12 00:00:00",19047548800
"2017-09-13 00:00:00",18052205923
"2017-09-14 00:00:00",18330776595
"2017-09-15 00:00:00",20666662769
"2017-09-16 00:00:00",20417940497
"2017-09-17 00:00:00",16461120596
"2017-09-18 00:00:00",18065378622
"2017-09-19 00:00:00",18037053711
"2017-09-20 00:00:00",19198494584
"2017-09-21 00:00:00",17557702349
"2017-09-22 00:00:00",14989028970
"2017-09-23 00:00:00",14148926235
"2017-09-24 00:00:00",15049348283
"2017-09-25 00:00:00",15438672580
"2017-09-26 00:00:00",17258565559
"2017-09-27 00:00:00",16132176667
"2017-09-28 00:00:00",15969409283
"2017-09-29 00:00:00",15903325578
"2017-09-30 00:00:00",15741288840
"2017-10-01 00:00:00",15310702625
"2017-10-02 00:00:00",15476144246
"2017-10-03 00:00:00",16505707600
"2017-10-04 00:00:00",16487207597
"2017-10-05 00:00:00",15769323939
"2017-10-06 00:00:00",16237865284
"2017-10-07 00:00:00",14920815678
"2017-10-08 00:00:00",15692320454
"2017-10-09 00:00:00",16593181455
"2017-10-10 00:00:00",16179450785
"2017-10-11 00:00:00",16118748639
"2017-10-12 00:00:00",16867122755
"2017-10-13 00:00:00",16818042076
"2017-10-14 00:00:00",16796028877
"2017-10-15 00:00:00",16839186003
"2017-10-16 00:00:00",21922149733
"2017-10-17 00:00:00",23228035407
"2017-10-18 00:00:00",21489016601
"2017-10-19 00:00:00",24000639917
"2017-10-20 00:00:00",26586385034
"2017-10-21 00:00:00",18071912431
"2017-10-22 00:00:00",17476670766
"2017-10-23 00:00:00",22114753393
"2017-10-24 00:00:00",26564360882
"2017-10-25 00:00:00",26309948399
"2017-10-26 00:00:00",25792279901
"2017-10-27 00:00:00",26465608457
"2017-10-28 00:00:00",24239121258
"2017-10-29 00:00:00",24746206086
"2017-10-30 00:00:00",26614306113
"2017-10-31 00:00:00",29533828429
"2017-11-01 00:00:00",29424380755
"2017-11-02 00:00:00",29711567693
"2017-11-03 00:00:00",27474314374
"2017-11-04 00:00:00",21376044145
"2017-11-05 00:00:00",18773996019
"2017-11-06 00:00:00",21153932849
"2017-11-07 00:00:00",22865503353
"2017-11-08 00:00:00",23449784813
"2017-11-09 00:00:00",24999897724
"2017-11-10 00:00:00",23713089215
"2017-11-11 00:00:00",22677631504
"2017-11-12 00:00:00",22925905290
"2017-11-13 00:00:00",24531180251
"2017-11-14 00:00:00",25948015097
"2017-11-15 00:00:00",27301492885
"2017-11-16 00:00:00",25488243406
"2017-11-17 00:00:00",26784225318
"2017-11-18 00:00:00",24533058428
"2017-11-19 00:00:00",23975536049
"2017-11-20 00:00:00",26028323100
"2017-11-21 00:00:00",25906642430
"2017-11-22 00:00:00",26017603300
"2017-11-23 00:00:00",26725565747
"2017-11-24 00:00:00",26317791926
"2017-11-25 00:00:00",27394968894
"2017-11-26 00:00:00",27674433130
"2017-11-27 00:00:00",30599738359
"2017-11-28 00:00:00",30289043933
"2017-11-29 00:00:00",29520353571
"2017-11-30 00:00:00",28881252173
"2017-12-01 00:00:00",31811889137
"2017-12-02 00:00:00",30183965304
"2017-12-03 00:00:00",33003047721
"2017-12-04 00:00:00",34887499732
"2017-12-05 00:00:00",35038771633
"2017-12-06 00:00:00",33879579405
"2017-12-07 00:00:00",37213899636
"2017-12-08 00:00:00",37732772144
"2017-12-09 00:00:00",38247367528
"2017-12-10 00:00:00",41579453266
"2017-12-11 00:00:00",42230086561
"2017-12-12 00:00:00",42602859673
"2017-12-13 00:00:00",41701264747
"2017-12-14 00:00:00",44052174139
"2017-12-15 00:00:00",42680080210
"2017-12-16 00:00:00",42347496485
"2017-12-17 00:00:00",41779499733
"2017-12-18 00:00:00",43243239022
"2017-12-19 00:00:00",43414288480
"2017-12-20 00:00:00",41675597858
"2017-12-21 00:00:00",42893506729
"2017-12-22 00:00:00",42467454361
"2017-12-23 00:00:00",41740946797
"2017-12-24 00:00:00",39830350517
"2017-12-25 00:00:00",36925009581
"2017-12-26 00:00:00",38758530596
"2017-12-27 00:00:00",41563317091
"2017-12-28 00:00:00",41372678029
"2017-12-29 00:00:00",43438392342
"2017-12-30 00:00:00",41582736607
"2017-12-31 00:00:00",40538742827
"2018-01-01 00:00:00",39948594228
"2018-01-02 00:00:00",42734595401
"2018-01-03 00:00:00",41889888412
"2018-01-04 00:00:00",41373277962
"2018-01-05 00:00:00",40534174862
"2018-01-06 00:00:00",41261264971
"2018-01-07 00:00:00",42352906025
"2018-01-08 00:00:00",41723746460
"2018-01-09 00:00:00",41003459627
"2018-01-10 00:00:00",41362441692
"2018-01-11 00:00:00",40970811921
"2018-01-12 00:00:00",41445633620
"2018-01-13 00:00:00",41535130257
"2018-01-14 00:00:00",42893443131
"2018-01-15 00:00:00",42164016046
"2018-01-16 00:00:00",42473598123
"2018-01-17 00:00:00",42152509793
"2018-01-18 00:00:00",42079875386
"2018-01-19 00:00:00",40737525581
"2018-01-20 00:00:00",42273577269
"2018-01-21 00:00:00",41226118097
"2018-01-22 00:00:00",42448659675
"2018-01-23 00:00:00",42623027599
"2018-01-24 00:00:00",41156325078
"2018-01-25 00:00:00",38735361150
"2018-01-26 00:00:00",40371300330
"2018-01-27 00:00:00",36941991456
"2018-01-28 00:00:00",39333298620
"2018-01-29 00:00:00",40270644893
"2018-01-30 00:00:00",40920340798
"2018-01-31 00:00:00",41312787959
"2018-02-01 00:00:00",41635909044
"2018-02-02 00:00:00",40911500556
"2018-02-03 00:00:00",39736662584
"2018-02-04 00:00:00",38921449506
"2018-02-05 00:00:00",40278475628
"2018-02-06 00:00:00",39415770282
"2018-02-07 00:00:00",39053124684
"2018-02-08 00:00:00",37545501895
"2018-02-09 00:00:00",38207613153
"2018-02-10 00:00:00",39299517136
"2018-02-11 00:00:00",36737232640
"2018-02-12 00:00:00",37274408347
"2018-02-13 00:00:00",36190577544
"2018-02-14 00:00:00",35674022431
"2018-02-15 00:00:00",37864928315
"2018-02-16 00:00:00",37528003573
"2018-02-17 00:00:00",38257305270
"2018-02-18 00:00:00",39333916698
"2018-02-19 00:00:00",39069846212
"2018-02-20 00:00:00",40246878379
"2018-02-21 00:00:00",40638493381
"2018-02-22 00:00:00",38099132506
"2018-02-23 00:00:00",37813944365
"2018-02-24 00:00:00",37790595045
"2018-02-25 00:00:00",37528448691
"2018-02-26 00:00:00",36343519644
"2018-02-27 00:00:00",36053834225
"2018-02-28 00:00:00",38192625520
"2018-03-01 00:00:00",36410084848
"2018-03-02 00:00:00",39434672974
"2018-03-03 00:00:00",37180689082
"2018-03-04 00:00:00",37669172896
"2018-03-05 00:00:00",37775890423
"2018-03-06 00:00:00",37229660487
"2018-03-07 00:00:00",37123482314
"2018-03-08 00:00:00",36265643347
"2018-03-09 00:00:00",36366633630
"2018-03-10 00:00:00",35641316816
"2018-03-11 00:00:00",34513617538
"2018-03-12 00:00:00",36400879877
"2018-03-13 00:00:00",34299232194
"2018-03-14 00:00:00",35439367893
"2018-03-15 00:00:00",33972510392
"2018-03-16 00:00:00",34676661954
"2018-03-17 00:00:00",30872270390
"2018-03-18 00:00:00",35716651717
"2018-03-19 00:00:00",34453617605
"2018-03-20 00:00:00",33564967578
"2018-03-21 00:00:00",35999431083
"2018-03-22 00:00:00",33053527416
"2018-03-23 00:00:00",33763502573
"2018-03-24 00:00:00",32250877640
"2018-03-25 00:00:00",31149808326
"2018-03-26 00:00:00",31535180038
"2018-03-27 00:00:00",30081909762
"2018-03-28 00:00:00",29409478793
"2018-03-29 00:00:00",29961574457
"2018-03-30 00:00:00",33534322275
"2018-03-31 00:00:00",33092340021
"2018-04-01 00:00:00",32718418546
"2018-04-02 00:00:00",33555124654
"2018-04-03 00:00:00",36357139158
"2018-04-04 00:00:00",37742137733
"2018-04-05 00:00:00",38012409301
"2018-04-06 00:00:00",39772258991
"2018-04-07 00:00:00",35217018262
"2018-04-08 00:00:00",36347215204
"2018-04-09 00:00:00",35730081076
"2018-04-10 00:00:00",33968921954
"2018-04-11 00:00:00",34785238161
"2018-04-12 00:00:00",38232727409
"2018-04-13 00:00:00",39194964572
"2018-04-14 00:00:00",36605013110
