"DateTime","Mining Return [USD]"
"2016-06-12 00:00:00",140.20156660162888
"2016-06-13 00:00:00",152.3983861554616
"2016-06-14 00:00:00",160.51597482599263
"2016-06-15 00:00:00",156.9832484856508
"2016-06-16 00:00:00",176.9795008137902
"2016-06-17 00:00:00",135.13333627046137
"2016-06-18 00:00:00",104.62534698264638
"2016-06-19 00:00:00",106.37317191763735
"2016-06-20 00:00:00",97.459242994697
"2016-06-21 00:00:00",108.55006826574727
"2016-06-22 00:00:00",110.44132198199908
"2016-06-23 00:00:00",108.40591794711841
"2016-06-24 00:00:00",115.10724196678613
"2016-06-25 00:00:00",114.04235800706503
"2016-06-26 00:00:00",109.27503750183931
"2016-06-27 00:00:00",108.28158405940758
"2016-06-28 00:00:00",92.77964925722536
"2016-06-29 00:00:00",98.99735640841531
"2016-06-30 00:00:00",96.11013031785947
"2016-07-01 00:00:00",94.34420710792621
"2016-07-02 00:00:00",90.56589235380281
"2016-07-03 00:00:00",87.49453493681679
"2016-07-04 00:00:00",84.19294746770157
"2016-07-05 00:00:00",76.211848870623
"2016-07-06 00:00:00",78.47993245485672
"2016-07-07 00:00:00",74.39013437285251
"2016-07-08 00:00:00",83.18075711094801
"2016-07-09 00:00:00",82.34981944260643
"2016-07-10 00:00:00",80.02321975257941
"2016-07-11 00:00:00",76.03017841337984
"2016-07-12 00:00:00",75.23594624546843
"2016-07-13 00:00:00",74.3784541966375
"2016-07-14 00:00:00",82.2527096938969
"2016-07-15 00:00:00",86.12999744227773
"2016-07-16 00:00:00",84.27249406303432
"2016-07-17 00:00:00",80.04179253546997
"2016-07-18 00:00:00",78.50402424795647
"2016-07-19 00:00:00",81.93780558144994
"2016-07-20 00:00:00",90.64343945805813
"2016-07-21 00:00:00",90.29471438257985
"2016-07-22 00:00:00",106.0447539541832
"2016-07-23 00:00:00",101.06509520700978
"2016-07-24 00:00:00",88.49453516086149
"2016-07-25 00:00:00",101.8445711815134
"2016-07-26 00:00:00",89.77421179126979
"2016-07-27 00:00:00",108.26678505314824
"2016-07-28 00:00:00",98.6130272840198
"2016-07-29 00:00:00",99.48933612696926
"2016-07-30 00:00:00",98.10410173970132
"2016-07-31 00:00:00",92.83015333078738
"2016-08-01 00:00:00",86.5622217814605
"2016-08-02 00:00:00",69.72862704359429
"2016-08-03 00:00:00",91.49963452435317
"2016-08-04 00:00:00",93.66270700137214
"2016-08-05 00:00:00",88.43279671475824
"2016-08-06 00:00:00",88.20659915452477
"2016-08-07 00:00:00",87.45643847700316
"2016-08-08 00:00:00",87.95863639175525
"2016-08-09 00:00:00",91.78466686302073
"2016-08-10 00:00:00",88.56495546036062
"2016-08-11 00:00:00",82.9359807918813
"2016-08-12 00:00:00",83.59416983089768
"2016-08-13 00:00:00",82.65162422162514
"2016-08-14 00:00:00",79.88159949846417
"2016-08-15 00:00:00",80.40370460135385
"2016-08-16 00:00:00",77.4917201069305
"2016-08-17 00:00:00",74.70377945877874
"2016-08-18 00:00:00",74.95079750434317
"2016-08-19 00:00:00",73.15220051304303
"2016-08-20 00:00:00",75.67493302886976
"2016-08-21 00:00:00",75.01602166698677
"2016-08-22 00:00:00",73.15991177839597
"2016-08-23 00:00:00",71.32070393336686
"2016-08-24 00:00:00",71.58173804206258
"2016-08-25 00:00:00",71.9192845511757
"2016-08-26 00:00:00",68.5277529404642
"2016-08-27 00:00:00",69.03930117035246
"2016-08-28 00:00:00",68.07430685693632
"2016-08-29 00:00:00",68.4819005487353
"2016-08-30 00:00:00",70.06108651950966
"2016-08-31 00:00:00",71.2740325039909
"2016-09-01 00:00:00",73.69805639823069
"2016-09-02 00:00:00",73.37142809419511
"2016-09-03 00:00:00",73.7634346178279
"2016-09-04 00:00:00",75.8513175114614
"2016-09-05 00:00:00",73.99748828434562
"2016-09-06 00:00:00",73.2447825788007
"2016-09-07 00:00:00",72.10831154114962
"2016-09-08 00:00:00",70.85988106097545
"2016-09-09 00:00:00",73.19171501500344
"2016-09-10 00:00:00",73.64694798727959
"2016-09-11 00:00:00",69.61690729611254
"2016-09-12 00:00:00",71.0878671402912
"2016-09-13 00:00:00",70.90121645278613
"2016-09-14 00:00:00",70.2245721212887
"2016-09-15 00:00:00",69.57332010703487
"2016-09-16 00:00:00",73.96093572719708
"2016-09-17 00:00:00",72.3843805181765
"2016-09-18 00:00:00",72.79848838425464
"2016-09-19 00:00:00",86.04847076828726
"2016-09-20 00:00:00",83.29853084992288
"2016-09-21 00:00:00",74.44429884876668
"2016-09-22 00:00:00",76.78446330831785
"2016-09-23 00:00:00",76.86621035259303
"2016-09-24 00:00:00",72.01432400536885
"2016-09-25 00:00:00",72.40033115103029
"2016-09-26 00:00:00",70.92381872369702
"2016-09-27 00:00:00",74.90637723946648
"2016-09-28 00:00:00",69.17924704429251
"2016-09-29 00:00:00",66.7661905929621
"2016-09-30 00:00:00",67.49253653472613
"2016-10-01 00:00:00",71.02713490154082
"2016-10-02 00:00:00",71.75648242164976
"2016-10-03 00:00:00",69.25334902009966
"2016-10-04 00:00:00",64.68893070716976
"2016-10-05 00:00:00",65.95145860746018
"2016-10-06 00:00:00",63.81841132131418
"2016-10-07 00:00:00",72.30903996553987
"2016-10-08 00:00:00",66.13744366363575
"2016-10-09 00:00:00",59.27711628471256
"2016-10-10 00:00:00",56.82916362039672
"2016-10-11 00:00:00",55.08466484766128
"2016-10-12 00:00:00",58.235939359600046
"2016-10-13 00:00:00",60.391172939074856
"2016-10-14 00:00:00",54.34641819267472
"2016-10-15 00:00:00",52.868570912380754
"2016-10-16 00:00:00",52.54896379080911
"2016-10-17 00:00:00",54.573230313051035
"2016-10-18 00:00:00",56.52575390233218
"2016-10-19 00:00:00",53.9289001340284
"2016-10-20 00:00:00",54.539428589097405
"2016-10-21 00:00:00",50.051928982606555
"2016-10-22 00:00:00",49.2637145071499
"2016-10-23 00:00:00",49.579284849956125
"2016-10-24 00:00:00",49.670030246095
"2016-10-25 00:00:00",46.15679759002604
"2016-10-26 00:00:00",46.58854775625977
"2016-10-27 00:00:00",46.397292207391516
"2016-10-28 00:00:00",46.29216073705976
"2016-10-29 00:00:00",51.93274721602229
"2016-10-30 00:00:00",62.23827470932804
"2016-10-31 00:00:00",56.67878469009569
"2016-11-01 00:00:00",62.36313503782393
"2016-11-02 00:00:00",71.09524746498207
"2016-11-03 00:00:00",74.93575107968816
"2016-11-04 00:00:00",82.70957231798238
"2016-11-05 00:00:00",88.98256422894713
"2016-11-06 00:00:00",90.19299663999374
"2016-11-07 00:00:00",78.86955213233942
"2016-11-08 00:00:00",68.55005203651702
