"DateTime","Market Cap [USD]"
"2017-04-28 00:00:00",6600410446.775625
"2017-04-29 00:00:00",6366396268.636875
"2017-04-30 00:00:00",7280440071.600938
"2017-05-01 00:00:00",7072957769.941563
"2017-05-02 00:00:00",7049687708.390625
"2017-05-03 00:00:00",7336788106.508437
"2017-05-04 00:00:00",8634029207.829687
"2017-05-05 00:00:00",8293373378.810625
"2017-05-06 00:00:00",8664317347.6475
"2017-05-07 00:00:00",8268618876.126875
"2017-05-08 00:00:00",8082008679.827812
"2017-05-09 00:00:00",7890731788.024062
"2017-05-10 00:00:00",8036019095.861875
"2017-05-11 00:00:00",8072494887.31875
"2017-05-12 00:00:00",7795889093.910937
"2017-05-13 00:00:00",8055731130.3675
"2017-05-14 00:00:00",8127838448.485
"2017-05-15 00:00:00",8276988760.6725
"2017-05-16 00:00:00",8048575613.775
"2017-05-17 00:00:00",7975833331.218125
"2017-05-18 00:00:00",8794670261.3025
"2017-05-19 00:00:00",11412385786.83375
"2017-05-20 00:00:00",11294796178.876875
"2017-05-21 00:00:00",13588100987.125
"2017-05-22 00:00:00",14730259682.32625
"2017-05-23 00:00:00",15571768120.453125
"2017-05-24 00:00:00",17738971113.329063
"2017-05-25 00:00:00",16301293970.94
"2017-05-26 00:00:00",14973079137.965
"2017-05-27 00:00:00",14407462882.172813
"2017-05-28 00:00:00",15905346523.23
"2017-05-29 00:00:00",17871876272.720936
"2017-05-30 00:00:00",21045871983.461876
"2017-05-31 00:00:00",21057969360.445
"2017-06-01 00:00:00",20332882445.396873
"2017-06-02 00:00:00",20462290630.71375
"2017-06-03 00:00:00",20676737923.74375
"2017-06-04 00:00:00",22587917042.43
"2017-06-05 00:00:00",22852070266.023438
"2017-06-06 00:00:00",24382188889.370625
"2017-06-07 00:00:00",23605954261.844376
"2017-06-08 00:00:00",23949071075.739376
"2017-06-09 00:00:00",25775518277.933125
"2017-06-10 00:00:00",31034093107.053123
"2017-06-11 00:00:00",31388145908.515
"2017-06-12 00:00:00",36479665511.35812
"2017-06-13 00:00:00",35883353409.51375
"2017-06-14 00:00:00",31801655396.42
"2017-06-15 00:00:00",31889066282.115
"2017-06-16 00:00:00",32725283285.908127
"2017-06-17 00:00:00",34076695489.9875
"2017-06-18 00:00:00",32552784396.73375
"2017-06-19 00:00:00",33180703719.13125
"2017-06-20 00:00:00",32479580401.113438
"2017-06-21 00:00:00",30150313554.65
"2017-06-22 00:00:00",29757505448.567814
"2017-06-23 00:00:00",30311178752.52656
"2017-06-24 00:00:00",28250278905.991875
"2017-06-25 00:00:00",25921857534.93
"2017-06-26 00:00:00",23545779387.9525
"2017-06-27 00:00:00",26566220723.38875
"2017-06-28 00:00:00",29333942985.139374
"2017-06-29 00:00:00",27209556892.1375
"2017-06-30 00:00:00",26081892496.665
"2017-07-01 00:00:00",24260113581.75
"2017-07-02 00:00:00",26404634529.234062
"2017-07-03 00:00:00",25707365647.71594
"2017-07-04 00:00:00",25030215509.43125
"2017-07-05 00:00:00",24753586652.375
"2017-07-06 00:00:00",24749578855.24
"2017-07-07 00:00:00",22434600674.810623
"2017-07-08 00:00:00",22881673674.71625
"2017-07-09 00:00:00",22147616012.10375
"2017-07-10 00:00:00",19175031960.08
"2017-07-11 00:00:00",17762160147.18125
"2017-07-12 00:00:00",20899557230.676563
"2017-07-13 00:00:00",19157138329.337814
"2017-07-14 00:00:00",18390540167.373123
"2017-07-15 00:00:00",15778865242.3
"2017-07-16 00:00:00",14506104358.89125
"2017-07-17 00:00:00",17735291632.63344
"2017-07-18 00:00:00",21206193610.65906
"2017-07-19 00:00:00",18159218879.84875
"2017-07-20 00:00:00",21146307868.911877
"2017-07-21 00:00:00",20217152572.45875
"2017-07-22 00:00:00",21544210505.20531
"2017-07-23 00:00:00",21348819694.96
"2017-07-24 00:00:00",21088693306.12125
"2017-07-25 00:00:00",19046392577.004375
"2017-07-26 00:00:00",18984943768.84
"2017-07-27 00:00:00",18994564513.725937
"2017-07-28 00:00:00",17902274282.54875
"2017-07-29 00:00:00",19305163002.4825
"2017-07-30 00:00:00",18433456041.049374
"2017-07-31 00:00:00",18864523078.12125
"2017-08-01 00:00:00",21171559011.778126
"2017-08-02 00:00:00",20447020178.89125
"2017-08-03 00:00:00",21039487605.966873
"2017-08-04 00:00:00",20688825583.2375
"2017-08-05 00:00:00",23741241239.70125
"2017-08-06 00:00:00",24822816686.78
"2017-08-07 00:00:00",25333441364.42625
"2017-08-08 00:00:00",27833408859.07375
"2017-08-09 00:00:00",27724364946.04
"2017-08-10 00:00:00",28012442494.89
"2017-08-11 00:00:00",29056019447.71625
"2017-08-12 00:00:00",28940655844.719376
"2017-08-13 00:00:00",27876081207.431873
"2017-08-14 00:00:00",28121381051.74875
"2017-08-15 00:00:00",26939574369.67875
"2017-08-16 00:00:00",28343562439.90875
"2017-08-17 00:00:00",28248759485.821877
"2017-08-18 00:00:00",27532842178.1475
"2017-08-19 00:00:00",27577090300.76
"2017-08-20 00:00:00",28071197303.1
"2017-08-21 00:00:00",30304821910.12031
"2017-08-22 00:00:00",29513418160.844376
"2017-08-23 00:00:00",29900142952.7625
"2017-08-24 00:00:00",30649794459.865
"2017-08-25 00:00:00",31106406156.46125
"2017-08-26 00:00:00",31376471126.433125
"2017-08-27 00:00:00",32798788306.9275
"2017-08-28 00:00:00",32784452086.801876
"2017-08-29 00:00:00",35119831685.15938
"2017-08-30 00:00:00",36212719882.68938
"2017-08-31 00:00:00",36641699754.29312
"2017-09-01 00:00:00",36940633443.84125
"2017-09-02 00:00:00",33135405174.061874
"2017-09-03 00:00:00",33276016168.029686
"2017-09-04 00:00:00",28679107409.31875
"2017-09-05 00:00:00",30029897252.01375
"2017-09-06 00:00:00",32017890503.02875
"2017-09-07 00:00:00",31688937284.89125
"2017-09-08 00:00:00",28987723282.41
"2017-09-09 00:00:00",28716595529.840313
"2017-09-10 00:00:00",28289339902.578438
"2017-09-11 00:00:00",28175826162.428123
"2017-09-12 00:00:00",27817428335.76875
"2017-09-13 00:00:00",26095520389.62
"2017-09-14 00:00:00",21114202864.310623
"2017-09-15 00:00:00",24566394169.250626
"2017-09-16 00:00:00",24090530797.390312
"2017-09-17 00:00:00",24465626165.95
"2017-09-18 00:00:00",28176174550.143124
"2017-09-19 00:00:00",26805662020.09375
"2017-09-20 00:00:00",26864144282.9925
"2017-09-21 00:00:00",24425814052.827187
"2017-09-22 00:00:00",24919853423.73875
"2017-09-23 00:00:00",27122902024.835625
"2017-09-24 00:00:00",26791718635.8
"2017-09-25 00:00:00",27961250807.31375
"2017-09-26 00:00:00",27373019761.12
"2017-09-27 00:00:00",29400615860.30219
"2017-09-28 00:00:00",28722237692.825626
"2017-09-29 00:00:00",27759910178.22125
"2017-09-30 00:00:00",28731255366.120937
"2017-10-01 00:00:00",28847830632.50625
"2017-10-02 00:00:00",28174653363.815937
"2017-10-03 00:00:00",27704458188.19406
"2017-10-04 00:00:00",27696584062.565
"2017-10-05 00:00:00",28015451926.47
"2017-10-06 00:00:00",29286995474.680626
"2017-10-07 00:00:00",29569977712.008125
"2017-10-08 00:00:00",29406530235.7075
"2017-10-09 00:00:00",28219544683.475
"2017-10-10 00:00:00",28367663413.7925
"2017-10-11 00:00:00",28790563549.920624
"2017-10-12 00:00:00",28798077368.827812
"2017-10-13 00:00:00",32030213409.67906
"2017-10-14 00:00:00",32223687602.400314
"2017-10-15 00:00:00",32016839769.63375
"2017-10-16 00:00:00",31798702695.63
"2017-10-17 00:00:00",30083986172.955
"2017-10-18 00:00:00",29842958451.460625
"2017-10-19 00:00:00",29265779930.480625
"2017-10-20 00:00:00",28859764592.7325
"2017-10-21 00:00:00",28529666221.86094
"2017-10-22 00:00:00",28009925342.71594
"2017-10-23 00:00:00",27181268639.203125
"2017-10-24 00:00:00",28257379277.328125
"2017-10-25 00:00:00",28249075476.33125
"2017-10-26 00:00:00",28177832924.005627
"2017-10-27 00:00:00",28262081495.09125
"2017-10-28 00:00:00",27981033440.28594
"2017-10-29 00:00:00",29006862004.73875
"2017-10-30 00:00:00",29276345379.775
"2017-10-31 00:00:00",28981068887.24
"2017-11-01 00:00:00",27629688492.468124
"2017-11-02 00:00:00",27205875714.335
"2017-11-03 00:00:00",29082631197.036877
"2017-11-04 00:00:00",28661775223.055
"2017-11-05 00:00:00",28303919312.20906
"2017-11-06 00:00:00",28366299927.264374
"2017-11-07 00:00:00",27896332097.28
"2017-11-08 00:00:00",29385122997.248436
"2017-11-09 00:00:00",30568550928.905
"2017-11-10 00:00:00",28394318677.840626
"2017-11-11 00:00:00",30062155301.28125
"2017-11-12 00:00:00",29282895463.339375
"2017-11-13 00:00:00",30110335729.58125
"2017-11-14 00:00:00",32042730140.12
"2017-11-15 00:00:00",31712548170.6
"2017-11-16 00:00:00",31634967683.4325
"2017-11-17 00:00:00",31775801767.38125
"2017-11-18 00:00:00",33213009969.73594
"2017-11-19 00:00:00",33981952246.425
"2017-11-20 00:00:00",35245811347.37906
"2017-11-21 00:00:00",34563986496.05375
"2017-11-22 00:00:00",36519926454.51625
"2017-11-23 00:00:00",38995528444.27812
"2017-11-24 00:00:00",45130163848.67812
"2017-11-25 00:00:00",44581267388.31
"2017-11-26 00:00:00",45159856199.05375
"2017-11-27 00:00:00",45257710087.57625
"2017-11-28 00:00:00",45698393121.59062
"2017-11-29 00:00:00",44771767917.58125
"2017-11-30 00:00:00",41039906493.36719
"2017-12-01 00:00:00",42417744300.296875
"2017-12-02 00:00:00",43995922960.03031
"2017-12-03 00:00:00",44056175629.69
"2017-12-04 00:00:00",44147254693.43344
"2017-12-05 00:00:00",44723098837.33437
"2017-12-06 00:00:00",41892881698.33148
"2017-12-07 00:00:00",40087116594.83284
"2017-12-08 00:00:00",42180699249.68433
"2017-12-09 00:00:00",45722578194.84998
"2017-12-10 00:00:00",42622536653.40889
"2017-12-11 00:00:00",44902504776.20797
"2017-12-12 00:00:00",53373547992.87672
"2017-12-13 00:00:00",64713723200.76717
"2017-12-14 00:00:00",68039715397.75
"2017-12-15 00:00:00",64207598625.97451
"2017-12-16 00:00:00",66787551759.5079
"2017-12-17 00:00:00",69063877876.68596
"2017-12-18 00:00:00",70623484320.42961
"2017-12-19 00:00:00",79099678796.20564
"2017-12-20 00:00:00",76154163055.61615
"2017-12-21 00:00:00",78102195257.79236
"2017-12-22 00:00:00",64162517828.60958
"2017-12-23 00:00:00",68186150494.75313
"2017-12-24 00:00:00",62781569089.442474
"2017-12-25 00:00:00",69216944998.07286
"2017-12-26 00:00:00",71812566825.6258
"2017-12-27 00:00:00",72323704348.49199
"2017-12-28 00:00:00",67806761905.83967
"2017-12-29 00:00:00",70868474133.61133
"2017-12-30 00:00:00",67621316947.34
"2017-12-31 00:00:00",69485872375.4629
"2018-01-01 00:00:00",72209460082.46104
"2018-01-02 00:00:00",81918488157.63792
"2018-01-03 00:00:00",85939543987.14313
"2018-01-04 00:00:00",91044475148.54076
"2018-01-05 00:00:00",94679812749.70718
"2018-01-06 00:00:00",96098795474.74542
"2018-01-07 00:00:00",103528902182.27922
"2018-01-08 00:00:00",109792175454.84882
"2018-01-09 00:00:00",117137030064.87445
"2018-01-10 00:00:00",126757928766.15753
"2018-01-11 00:00:00",118107929195.9177
"2018-01-12 00:00:00",118404174648.31635
"2018-01-13 00:00:00",130667863935.0432
"2018-01-14 00:00:00",129638743166.21617
"2018-01-15 00:00:00",127594931364.18167
"2018-01-16 00:00:00",108750765151.35631
"2018-01-17 00:00:00",91143663910.027
"2018-01-18 00:00:00",100340128759.03722
"2018-01-19 00:00:00",101006214333.67642
"2018-01-20 00:00:00",108339283185.27415
"2018-01-21 00:00:00",104659005834.90706
"2018-01-22 00:00:00",98763163954.34157
"2018-01-23 00:00:00",94874408917.15056
"2018-01-24 00:00:00",98028155503.07214
"2018-01-25 00:00:00",103085026339.93549
"2018-01-26 00:00:00",101177394174.05357
"2018-01-27 00:00:00",107857347922.135
"2018-01-28 00:00:00",112153542895.22533
"2018-01-29 00:00:00",114678145026.29672
"2018-01-30 00:00:00",109386928004.58742
"2018-01-31 00:00:00",105865974728.68593
"2018-02-01 00:00:00",105734162289.76984
"2018-02-02 00:00:00",89459913641.92697
"2018-02-03 00:00:00",91579394767.08041
"2018-02-04 00:00:00",87552525044.55408
"2018-02-05 00:00:00",75243522668.32187
"2018-02-06 00:00:00",65373714953.14625
"2018-02-07 00:00:00",77616069226.81982
"2018-02-08 00:00:00",79002153971.83711
"2018-02-09 00:00:00",81599313623.09695
"2018-02-10 00:00:00",85997109594.87245
"2018-02-11 00:00:00",80063008865.01973
"2018-02-12 00:00:00",83132856435.75117
"2018-02-13 00:00:00",82217382933.95778
"2018-02-14 00:00:00",85868914431.31284
"2018-02-15 00:00:00",90656347013.20338
"2018-02-16 00:00:00",90993249183.49893
"2018-02-17 00:00:00",94074423608.98459
"2018-02-18 00:00:00",91921265474.56134
"2018-02-19 00:00:00",91829839575.98186
"2018-02-20 00:00:00",91703648652.0045
"2018-02-21 00:00:00",85047957948.70502
"2018-02-22 00:00:00",81076495693.03166
"2018-02-23 00:00:00",82589531749.81918
"2018-02-24 00:00:00",82243100634.5304
"2018-02-25 00:00:00",81806704602.76836
"2018-02-26 00:00:00",83907709164.77083
"2018-02-27 00:00:00",85853470895.12505
"2018-02-28 00:00:00",85412853426.56091
"2018-03-01 00:00:00",84689878798.67596
"2018-03-02 00:00:00",84498831534.45448
"2018-03-03 00:00:00",84408790245.14328
"2018-03-04 00:00:00",83631255025.85066
"2018-03-05 00:00:00",84490770952.8764
"2018-03-06 00:00:00",81518981782.894
"2018-03-07 00:00:00",76573293042.05602
"2018-03-08 00:00:00",72815064633.80453
"2018-03-09 00:00:00",67226692572.36086
"2018-03-10 00:00:00",70923459730.45949
"2018-03-11 00:00:00",68810026469.98326
"2018-03-12 00:00:00",69958383928.04422
"2018-03-13 00:00:00",68123485613.014435
"2018-03-14 00:00:00",64741234906.59297
"2018-03-15 00:00:00",59022793192.28588
"2018-03-16 00:00:00",59832228161.293175
"2018-03-17 00:00:00",57489378600.10492
"2018-03-18 00:00:00",50096150378.529564
"2018-03-19 00:00:00",52844340406.901764
"2018-03-20 00:00:00",53294202318.712456
"2018-03-21 00:00:00",55876022957.563484
"2018-03-22 00:00:00",53939029875.94844
"2018-03-23 00:00:00",51427191600.45673
"2018-03-24 00:00:00",52818938655.4115
"2018-03-25 00:00:00",51366317779.07125
"2018-03-26 00:00:00",49112978905.67067
"2018-03-27 00:00:00",45475437566.626595
"2018-03-28 00:00:00",44529857763.62209
"2018-03-29 00:00:00",40825780532.76159
"2018-03-30 00:00:00",37951122824.12022
"2018-03-31 00:00:00",39542482741.67812
"2018-04-01 00:00:00",37605392211.6272
"2018-04-02 00:00:00",37971631253.20256
"2018-04-03 00:00:00",39541850706.23182
"2018-04-04 00:00:00",38425869927.84022
"2018-04-05 00:00:00",37242189824.25509
"2018-04-06 00:00:00",36603517102.97694
"2018-04-07 00:00:00",37793570070.980545
"2018-04-08 00:00:00",39086197853.09045
"2018-04-09 00:00:00",39815540735.67768
"2018-04-10 00:00:00",39724058454.18396
"2018-04-11 00:00:00",41348664081.87162
"2018-04-12 00:00:00",44224692890.477806
"2018-04-13 00:00:00",49830326016.51832
"2018-04-14 00:00:00",49569196761.53169
