"DateTime","Gas Usage"
"2016-07-02 00:00:00",187010.03831417626
"2016-07-03 00:00:00",236095.7783291977
"2016-07-04 00:00:00",201776.0624690951
"2016-07-05 00:00:00",230056.8023197176
"2016-07-06 00:00:00",227085.5223390276
"2016-07-07 00:00:00",201922.99884029158
"2016-07-08 00:00:00",307165.9331220814
"2016-07-09 00:00:00",381102.4420502775
"2016-07-10 00:00:00",212152.13628845516
"2016-07-11 00:00:00",215761.8188754354
"2016-07-12 00:00:00",253033.9831834832
"2016-07-13 00:00:00",188925.35902070324
"2016-07-14 00:00:00",247713.24845859024
"2016-07-15 00:00:00",226713.7338009352
"2016-07-16 00:00:00",179791.48215753987
"2016-07-17 00:00:00",148379.37369381325
"2016-07-18 00:00:00",193667.1921754788
"2016-07-19 00:00:00",228269.9323283082
"2016-07-20 00:00:00",606909.8805919946
"2016-07-21 00:00:00",255457.4200519987
"2016-07-22 00:00:00",291575.3382575122
"2016-07-23 00:00:00",244032.7109798129
"2016-07-24 00:00:00",273439.2757284824
"2016-07-25 00:00:00",290986.5353233831
"2016-07-26 00:00:00",339819.58874160785
"2016-07-27 00:00:00",277708.7663157895
"2016-07-28 00:00:00",345681.74247656635
"2016-07-29 00:00:00",336864.53922060545
"2016-07-30 00:00:00",229025.06955358636
"2016-07-31 00:00:00",224164.54884723836
"2016-08-01 00:00:00",228409.21254823016
"2016-08-02 00:00:00",256954.20665083136
"2016-08-03 00:00:00",247713.48145053475
"2016-08-04 00:00:00",236817.5358527132
"2016-08-05 00:00:00",215008.46347897773
"2016-08-06 00:00:00",196977.32954165273
"2016-08-07 00:00:00",207788.35757775218
"2016-08-08 00:00:00",423472.09242449247
"2016-08-09 00:00:00",228410.60995106035
"2016-08-10 00:00:00",243094.57846052197
"2016-08-11 00:00:00",235386.54466051416
"2016-08-12 00:00:00",220596.36065846359
"2016-08-13 00:00:00",189005.7601127321
"2016-08-14 00:00:00",181782.2403049387
"2016-08-15 00:00:00",201452.57323481116
"2016-08-16 00:00:00",234231.02444664686
"2016-08-17 00:00:00",215449.87818272592
"2016-08-18 00:00:00",270417.61032786884
"2016-08-19 00:00:00",219828.94828732958
"2016-08-20 00:00:00",200498.52287365813
"2016-08-21 00:00:00",210301.64102564103
"2016-08-22 00:00:00",223516.012668641
"2016-08-23 00:00:00",571567.1649210308
"2016-08-24 00:00:00",225590.27440938377
"2016-08-25 00:00:00",246665.8214637348
"2016-08-26 00:00:00",240784.14302364303
"2016-08-27 00:00:00",213471.0727452271
"2016-08-28 00:00:00",191791.003976802
"2016-08-29 00:00:00",219494.54822081808
"2016-08-30 00:00:00",244626.4895453037
"2016-08-31 00:00:00",223393.06619463197
"2016-09-01 00:00:00",239556.0130238771
"2016-09-02 00:00:00",344460.3579172142
"2016-09-03 00:00:00",207023.14405782486
"2016-09-04 00:00:00",359852.5789473684
"2016-09-05 00:00:00",214456.54065174458
"2016-09-06 00:00:00",254733.51042883363
"2016-09-07 00:00:00",256995.6900948022
"2016-09-08 00:00:00",309837.9488031915
"2016-09-09 00:00:00",315103.83865656896
"2016-09-10 00:00:00",202969.52492082014
"2016-09-11 00:00:00",200763.96930904317
"2016-09-12 00:00:00",254973.94128319313
"2016-09-13 00:00:00",228485.55305680493
"2016-09-14 00:00:00",276261.9778361517
"2016-09-15 00:00:00",274985.0943458796
"2016-09-16 00:00:00",361747.9579554823
"2016-09-17 00:00:00",262372.87690271344
"2016-09-18 00:00:00",231096.89889246158
"2016-09-19 00:00:00",192215.6732719613
"2016-09-20 00:00:00",240111.06340197826
"2016-09-21 00:00:00",230271.3573078192
"2016-09-22 00:00:00",419591.4705882353
"2016-09-23 00:00:00",218035.6716993254
"2016-09-24 00:00:00",389536.8531563723
"2016-09-25 00:00:00",278892.0449976065
"2016-09-26 00:00:00",435093.0871127845
"2016-09-27 00:00:00",434955.63753510657
"2016-09-28 00:00:00",356291.47510645265
"2016-09-29 00:00:00",227915.01926216128
"2016-09-30 00:00:00",211829.01647802928
"2016-10-01 00:00:00",689591.0456747405
"2016-10-02 00:00:00",616882.4321028346
"2016-10-03 00:00:00",438008.83510638296
"2016-10-04 00:00:00",534167.336021063
"2016-10-05 00:00:00",492864.43476018566
"2016-10-06 00:00:00",388176.8200907106
"2016-10-07 00:00:00",411267.3103448276
"2016-10-08 00:00:00",413742.8077419355
"2016-10-09 00:00:00",448329.18779963633
"2016-10-10 00:00:00",408455.49246813444
"2016-10-11 00:00:00",258543.46958677686
"2016-10-12 00:00:00",257644.33384094754
"2016-10-13 00:00:00",231949.34249263984
