bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	1517901966	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
	Breaking Banks: #fintech in Africa https:// trib.al/sdFUV4R	sbmeunier	3	1	1517930544	960896464988884998	https://twitter.com/sbmeunier/status/960896464988884998		#fintech	
	WATCH: The Senate Banking Committee's hearing on #cryptocurrency regulation at 10am EST #blockchain MT @coindesk #fintech http:// bit.ly/2FOfdxi pic.twitter.com/2mna92IYbe	sbmeunier	0	1	1517928636	960888461875085313	https://twitter.com/sbmeunier/status/960888461875085313		#cryptocurrency #blockchain #fintech	@coindesk
	#cryptocurrencies are far from unregulated #blockchain #fintech https:// trib.al/ErlqgAd	sbmeunier	1	3	1517928106	960886237493153793	https://twitter.com/sbmeunier/status/960886237493153793		#cryptocurrencies #blockchain #fintech	
	Deep Learning and the Artificial Intelligence Revolution: Part 1 #AI #MachineLearning #DeepLearning #BigData MT @DeepLearn007 #fintech https://www. mongodb.com/blog/post/deep -learning-and-the-artificial-intelligence-revolution-part-1 … pic.twitter.com/UJ18pSuhCC	sbmeunier	6	7	1517927112	960882070959599617	https://twitter.com/sbmeunier/status/960882070959599617		#AI #MachineLearning #DeepLearning #BigData #fintech	@DeepLearn007
bitcoin 	Notice how similar it is to a #bitcoin mine #fintech #crypto https:// twitter.com/bcappelbaum/st atus/960614104552689665 …	sbmeunier	3	8	1517925614	960875786986295296	https://twitter.com/sbmeunier/status/960875786986295296		#bitcoin #fintech #crypto	
	What could happen next in the #cryptocurrency / token ecosystem. #blockchain #fintech #insurtech https:// buff.ly/2EbOhZ1	sbmeunier	1	1	1517923500	960866919908769793	https://twitter.com/sbmeunier/status/960866919908769793		#cryptocurrency #blockchain #fintech #insurtech	
	Opinion – Sanctions Showdown Looms for US and #cryptocurrency #blockchain MT @coindesk #fintech http:// bit.ly/2GTYR7G pic.twitter.com/Jrc4aqorR5	sbmeunier	1	1	1517922485	960862661700390912	https://twitter.com/sbmeunier/status/960862661700390912		#cryptocurrency #blockchain #fintech	@coindesk
	https:// twitter.com/fryan/status/9 60723071375089664 …	sbmeunier	1	0	1517922370	960862179384811520	https://twitter.com/sbmeunier/status/960862179384811520			
	ICOs Are Already Changing Tech Startups You Know #blockchain MT @coindesk #fintech http:// bit.ly/2GS7v6M pic.twitter.com/KK8RYoYati	sbmeunier	3	2	1517921636	960859104020434946	https://twitter.com/sbmeunier/status/960859104020434946		#blockchain #fintech	@coindesk
	#cryptocurrency Market Drops to Lowest Value Since November #blockchain MT @coindesk #fintech http:// bit.ly/2FPDzH6 pic.twitter.com/tbSOAopiug	sbmeunier	1	2	1517917981	960843772522385408	https://twitter.com/sbmeunier/status/960843772522385408		#cryptocurrency #blockchain #fintech	@coindesk
	Banking vs. fintech: A Business Case for 'Coopetition' #banking #fintech #payments #AI @FinancialBrand MT @JimMarous http:// bit.ly/2aFA06m pic.twitter.com/V4Y6elMog7	sbmeunier	3	5	1517916311	960836767103545349	https://twitter.com/sbmeunier/status/960836767103545349		#banking #fintech #payments #AI	@FinancialBrand @JimMarous
bitcoin 	By 2032 it is estimated that over 99% of all #bitcoins will have been #mined . @CreditSuisse Report on #blockchain #bitcoin #fintech URL MT @MikeQuindazzi http:// bit.ly/2EABLCh pic.twitter.com/vZP1hf8qxI	sbmeunier	7	6	1517912712	960821671455322114	https://twitter.com/sbmeunier/status/960821671455322114		#bitcoins #mined #blockchain #bitcoin #fintech	@CreditSuisse @MikeQuindazzi
	ICO Tokens Are Already Changing Traditional Startups #blockchain MT @coindesk #fintech http:// bit.ly/2FP5Ygp pic.twitter.com/M5xxkEOA6Y	sbmeunier	0	1	1517911283	960815677941714944	https://twitter.com/sbmeunier/status/960815677941714944		#blockchain #fintech	@coindesk
	Mythbusters #Loyalty to financial services brands is the highest across all countries #finserv #banks #CX #fintech @Capgemini MT @davidjmaireles http:// bit.ly/2CUphHz pic.twitter.com/59Q4m445cn	sbmeunier	4	5	1517901911	960776369578881024	https://twitter.com/sbmeunier/status/960776369578881024		#Loyalty #finserv #banks #CX #fintech	@Capgemini @davidjmaireles
	Michelle Mone is launching her own #cryptocurrency to back tech startups #blockchain #fintech http:// dlvr.it/QFC5gN pic.twitter.com/Zg2jETWO8i	sbmeunier	5	4	1517899758	960767339120746496	https://twitter.com/sbmeunier/status/960767339120746496		#cryptocurrency #blockchain #fintech	
	Payment rings will take us from the public transport network to the beach in Sydney #fintech MT @cgledhill http://www. smh.com.au/money/planning /payment-rings-will-take-us-from-the-public-transport-network-to-the-beach-20180126-h0p1gv.html … pic.twitter.com/r8Mf0kPFEg	sbmeunier	2	1	1517894711	960746170980208641	https://twitter.com/sbmeunier/status/960746170980208641		#fintech	@cgledhill
	Augur Ahead? One of the Oldest ICOs Is Close to Going Live #blockchain MT @coindesk #fintech http:// bit.ly/2GTsq9o pic.twitter.com/fwMLWiS48o	sbmeunier	3	1	1517893715	960741992065052672	https://twitter.com/sbmeunier/status/960741992065052672		#blockchain #fintech	@coindesk
bitcoin 	After banning #bitcoin exchanges and fundraising ICOs, China looks to block #cryptocurrency -related websites #blockchain #fintech http:// on.wsj.com/2BYE53p	sbmeunier	2	0	1517887210	960714710080466944	https://twitter.com/sbmeunier/status/960714710080466944		#bitcoin #cryptocurrency #blockchain #fintech	
	The total value of all #cryptocurrencies is now below $300B for the first time since 2017: #blockchain MT @coindesk #fintech http:// bit.ly/2EJ7yBl pic.twitter.com/NR5PGlK3rx	sbmeunier	2	3	1517886896	960713390204313600	https://twitter.com/sbmeunier/status/960713390204313600		#cryptocurrencies #blockchain #fintech	@coindesk
	The IoT #cybersecurity arms race is about to escalate http:// zd.net/2BIczLJ	sbmeunier	6	1	1517885218	960706353634430976	https://twitter.com/sbmeunier/status/960706353634430976		#cybersecurity	
	Stock markets are freaking out after a spectacular... wait for it... 4.6% correction! #crypto #fintech https://www. usatoday.com/story/money/20 18/02/05/dow-falls-300-points-open-extending-declines-last-week/306400002/ …	sbmeunier	2	2	1517878519	960678257598312448	https://twitter.com/sbmeunier/status/960678257598312448		#crypto #fintech	
bitcoin 	Are they talking about #bitcoin ? #fintech https:// twitter.com/foxnews/status /960661885543682048 …	sbmeunier	0	1	1517877116	960672373191168007	https://twitter.com/sbmeunier/status/960672373191168007		#bitcoin #fintech	
	Banks are moving to ban #cryptocurrency purchases on credit cards. Why, and should they be able to? #blockchain #fintech http:// on.forbes.com/6012DOncE pic.twitter.com/xYGHZxFmF3	sbmeunier	4	4	1517875214	960664394643443713	https://twitter.com/sbmeunier/status/960664394643443713		#cryptocurrency #blockchain #fintech	
	Evander Holyfield got scammed after endorsing a fraudulent ICO #blockchain #fintech http:// on.forbes.com/6011DOw5t pic.twitter.com/7beT3XxKlS	sbmeunier	0	2	1517873473	960657089940029440	https://twitter.com/sbmeunier/status/960657089940029440		#blockchain #fintech	
	A Great Artificial Intelligence Glossary v/ @mighty_ai #AI #ML #DL #NeuralNetworks MT @ipfconline1 #fintech https:// buff.ly/2xfb4hZ pic.twitter.com/lF3DCQJ3SW	sbmeunier	3	4	1517873111	960655573023936512	https://twitter.com/sbmeunier/status/960655573023936512		#AI #ML #DL #NeuralNetworks #fintech	@mighty_ai @ipfconline1
	https:// twitter.com/valkenburgh/st atus/960912904756367360 …	Melt_Dem	64	12	1517942816	960947937667776512	https://twitter.com/Melt_Dem/status/960947937667776512			
	hah i dish it, i take it. fair.	Melt_Dem	0	0	1517939691	960934831616962560	https://twitter.com/Melt_Dem/status/960934831616962560			
	new diet? pic.twitter.com/hQ5LlRe0Aj	Melt_Dem	4	1	1517939595	960934426283622401	https://twitter.com/Melt_Dem/status/960934426283622401			
	hahaha you're such a shit stirrer, i love it. i'm always happy to be wrong, the ability to change your mind is what makes you successful. it would be stupid to stay wrong.	Melt_Dem	6	0	1517939496	960934011957690368	https://twitter.com/Melt_Dem/status/960934011957690368			
	had fun riding the $ REP train the last few months. excited for network launch. sending @tomkysar some hugs, exciting times ahead.	Melt_Dem	2	0	1517938676	960930571315691520	https://twitter.com/Melt_Dem/status/960930571315691520			@tomkysar
	hahaha right? it's like someone really awesome made them or something... :P	Melt_Dem	1	0	1517938126	960928265736110081	https://twitter.com/Melt_Dem/status/960928265736110081			
	i have needs. must. have. more. discount. crypto.	Melt_Dem	22	0	1517938100	960928159083380736	https://twitter.com/Melt_Dem/status/960928159083380736			
	nice catch. KTHXBAI!	Melt_Dem	1	0	1517937946	960927509272436736	https://twitter.com/Melt_Dem/status/960927509272436736			
	!!!! you're missing some @Melt_Dem in that picture...	Melt_Dem	3	1	1517937268	960924668017328128	https://twitter.com/Melt_Dem/status/960924668017328128			@Melt_Dem
	can you guys stop tweeting positive news about #crypto so my limit orders can hit? that would be GREAT. k thanks bye.	Melt_Dem	437	47	1517937215	960924445970845696	https://twitter.com/Melt_Dem/status/960924445970845696		#crypto	
	what a little #shinypony with those fabulous shoes! she's absolutely adorable	Melt_Dem	1	0	1517936030	960919476857315329	https://twitter.com/Melt_Dem/status/960919476857315329		#shinypony	
	potato fund SPUD tracker: day 28 USD gain / loss: -55% BTC gain / loss: -24% best performing asset*: cindicator | $ CND | 15% indexed to USD entry / 117% indexed to BTC entry worst performing asset*: deep brain chain | $ DBC | -78% / -71% *since inception https:// twitter.com/Melt_Dem/statu s/959442426971566085 …	Melt_Dem	22	0	1517934384	960912571497791488	https://twitter.com/Melt_Dem/status/960912571497791488			
	@PurseIO !	Melt_Dem	0	0	1517931383	960899984999763968	https://twitter.com/Melt_Dem/status/960899984999763968			@PurseIO
	it was such an amazing experience being part of the first ever @CryptoFinanceCo #CFC18 in beautiful St. Moritz! massive congrats to the organizing team, can’t wait for 2019! https://www. youtube.com/watch?v=F2KN7R I7tL8 … pic.twitter.com/V4PA4pXYGs	Melt_Dem	53	6	1517930993	960898347044290565	https://twitter.com/Melt_Dem/status/960898347044290565		#CFC18	@CryptoFinanceCo
bitcoin 	one year ago, the price of bitcoin had just broken $1,000 and ether was just $11. pic.twitter.com/X5NGo1tMKP	Melt_Dem	384	141	1517904304	960786405549948928	https://twitter.com/Melt_Dem/status/960786405549948928			
	finally! https:// twitter.com/coinbase/statu s/960656993122844673 …	Melt_Dem	82	15	1517903197	960781764791693313	https://twitter.com/Melt_Dem/status/960781764791693313			
	My week on Twitter : 1.5K Mentions, 16.2M Mention Reach, 1.48K Likes, 747 Retweets, 215 Replies. See yours with https:// sumall.com/performancetwe et?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=33a85c1b39b93dbe5d6f5805 … pic.twitter.com/c5ZrwjiHBo	thomaspower	3	1	1517947291	960966707329355776	https://twitter.com/thomaspower/status/960966707329355776			
bitcoin 	A History Of Bitcoin Price Collapses Over the Years https://www. ccn.com/bitcoin-crash- the-history-of-bubble-bursts/ …	thomaspower	6	2	1517938110	960928197159288832	https://twitter.com/thomaspower/status/960928197159288832			
	thank you Philippe @TheMisterFavor @Socialfave	thomaspower	1	0	1517937917	960927388443070466	https://twitter.com/thomaspower/status/960927388443070466			@TheMisterFavor @Socialfave
	SME Accounting Firm Xero Partners with Stripe to Enable ACH Payment Option https:// bankinnovation.net/2018/02/sme-ac counting-firm-xero-partners-with-stripe-to-enable-ach-payment-option/ … via @BankInnovation	thomaspower	1	1	1517937821	960926987807281154	https://twitter.com/thomaspower/status/960926987807281154			@BankInnovation
	delighted this debate is helping foster the market	thomaspower	1	0	1517937755	960926709959811073	https://twitter.com/thomaspower/status/960926709959811073			
	really good questions and insights was surprised	thomaspower	1	0	1517937640	960926225962323970	https://twitter.com/thomaspower/status/960926225962323970			
	1 hour delay https:// twitter.com/elonmusk/statu s/960921700153135104 … https:// twitter.com/TwitterMoments /status/960861190703472646 …	thomaspower	1	1	1517937176	960924283051626496	https://twitter.com/thomaspower/status/960924283051626496			
	Coinbase to Implement SegWit ‘In the Next Few Weeks’ https://www. ccn.com/coinbase-imple ment-segwit-next-weeks/ …	thomaspower	5	1	1517936953	960923346719395845	https://twitter.com/thomaspower/status/960923346719395845			
	he's @elonmusk simply a professional tweeter and we love him for it	thomaspower	6	0	1517936777	960922606143721477	https://twitter.com/thomaspower/status/960922606143721477			@elonmusk
	@WatsonCyber welcome to my world	thomaspower	0	0	1517936664	960922132376154112	https://twitter.com/thomaspower/status/960922132376154112			@WatsonCyber
	put back an hour see @elonmusk tweets	thomaspower	1	0	1517936606	960921891073609728	https://twitter.com/thomaspower/status/960921891073609728			@elonmusk
	nice link	thomaspower	1	0	1517936095	960919749105504256	https://twitter.com/thomaspower/status/960919749105504256			
	very good here https://www. banking.senate.gov/public/index.c fm/hearings?ID=D8EC44B1-F141-4778-A042-584E0F3B9D39 …	thomaspower	3	1	1517935887	960918877055143936	https://twitter.com/thomaspower/status/960918877055143936			
bitcoin 	Senate Releases Testimonies Ahead of Crypto Hearing https:// news.bitcoin.com/senate-release s-testimonies-ahead-of-crypto-hearing/ … via @BTCTN	thomaspower	6	4	1517935001	960915159119269888	https://twitter.com/thomaspower/status/960915159119269888			@BTCTN
	SEC, CFTC Talk Cryptocurrency and ICOs Risks before Senate’s Banking Committee https:// bankinnovation.net/2018/02/sec-cf tc-talk-cryptocurrency-and-icos-risks-before-senates-banking-committee/ … via @BankInnovation	thomaspower	2	2	1517934284	960912152294055937	https://twitter.com/thomaspower/status/960912152294055937			@BankInnovation
